audio_id,audio_name,year,month,day,type,duration_min,audio_r2_url,audio_drive_url,transcript_id,transcript_name,transcript_r2_url,transcript_drive_url,mapping_confidence,match_reason
"a_3121","1488--5734-Shvat 10k Sicha 10.mp3","5734","Shevat",10,"",14.52,"https://audio.kohnai.ai/training/1488--5734-Shvat%2010k%20Sicha%2010.mp3","https://drive.google.com/file/d/1WJ5Ptfsdv2uaBrL91LmL_acgZYoq1kaD/view","t_868","10 Shevat 5734 - Sicha 8.docx","/api/transcript?name=10%20Shevat%205734%20-%20Sicha%208.txt","https://drive.google.com/file/d/1PvUmW4aKDmQCrhDe7tTGVNoTv0uy35Gj/view",0.95,"50hr-selected"
"a_3106","1503--5734-Sivan 15 Mamar.mp3","5734","Sivan",15,"",10.89,"https://audio.kohnai.ai/training/1503--5734-Sivan%2015%20Mamar.mp3","https://drive.google.com/file/d/1wzFW6UZn-osNMuypsSYyoA3F5DQU-HbB/view","t_835","15 Sivan 5734.docx","/api/transcript?name=15%20Sivan%205734.txt","https://drive.google.com/file/d/1ML7T5LGLZdwJHg5raBtkSKCeZ7iezebq/view",0.95,"50hr-selected"
"a_3105","1504--5734-Sivan 15b Sicha 1.mp3","5734","Sivan",15,"",10.31,"https://audio.kohnai.ai/training/1504--5734-Sivan%2015b%20Sicha%201.mp3","https://drive.google.com/file/d/1wonWoBLqWWipKcpsXvz4nKtLwyFX4r7G/view","t_835","15 Sivan 5734.docx","/api/transcript?name=15%20Sivan%205734.txt","https://drive.google.com/file/d/1ML7T5LGLZdwJHg5raBtkSKCeZ7iezebq/view",0.95,"50hr-selected"
"a_3104","1505--5734-Sivan 15c Sicha 2.mp3","5734","Sivan",15,"",8.79,"https://audio.kohnai.ai/training/1505--5734-Sivan%2015c%20Sicha%202.mp3","https://drive.google.com/file/d/1q_Ylp9NpA_NKDue64szRtze02Grz0ptV/view","t_835","15 Sivan 5734.docx","/api/transcript?name=15%20Sivan%205734.txt","https://drive.google.com/file/d/1ML7T5LGLZdwJHg5raBtkSKCeZ7iezebq/view",0.95,"50hr-selected"
"a_3103","1506--5734-Sivan 15d Sicha 3.mp3","5734","Sivan",15,"",9.5,"https://audio.kohnai.ai/training/1506--5734-Sivan%2015d%20Sicha%203.mp3","https://drive.google.com/file/d/18U5nnHn0hIUQTBbTtlJ3HulrQEJO05vq/view","t_835","15 Sivan 5734.docx","/api/transcript?name=15%20Sivan%205734.txt","https://drive.google.com/file/d/1ML7T5LGLZdwJHg5raBtkSKCeZ7iezebq/view",0.95,"50hr-selected"
"a_2822","1577--5735-Shvat 10g Mamar.mp3","5735","Shevat",10,"",19.96,"https://audio.kohnai.ai/training/1577--5735-Shvat%2010g%20Mamar.mp3","https://drive.google.com/file/d/13yJqk8W_Ve99LMArrQpT1jiADCGIHxcZ/view","t_898","10 Shevat 5735 - Maamar.doc","/api/transcript?name=10%20Shevat%205735%20-%20Maamar.txt","https://drive.google.com/file/d/1m6jVWnWX-Cw6KoCGDA1nUgMcI92Be7dp/view",0.95,"50hr-selected"
"a_2820","1579--5735-Shvat 10i Sicha 8.mp3","5735","Shevat",10,"",20.19,"https://audio.kohnai.ai/training/1579--5735-Shvat%2010i%20Sicha%208.mp3","https://drive.google.com/file/d/1XXN_LULQqHeeFf7PIm6h2gnuoZU2akzh/view","t_898","10 Shevat 5735 - Maamar.doc","/api/transcript?name=10%20Shevat%205735%20-%20Maamar.txt","https://drive.google.com/file/d/1m6jVWnWX-Cw6KoCGDA1nUgMcI92Be7dp/view",0.95,"50hr-selected"
"a_2782","1618--5735-Sivan 05 Sicha 1.mp3","5735","Sivan",5,"",21.8,"https://audio.kohnai.ai/training/1618--5735-Sivan%2005%20Sicha%201.mp3","https://drive.google.com/file/d/1AjDv4TZZswbmFfwzsx64r-qxhrcLH2kd/view","t_829","5 Sivan 5735 Sicha 1.docx","/api/transcript?name=5%20Sivan%205735%20Sicha%201.txt","https://drive.google.com/file/d/1kqvQcTswmw3juVumWS-J6qcDQl8qA1Z-/view",0.95,"50hr-selected"
"a_2781","1619--5735-Sivan 05b Mamar.mp3","5735","Sivan",5,"",11.7,"https://audio.kohnai.ai/training/1619--5735-Sivan%2005b%20Mamar.mp3","https://drive.google.com/file/d/1u0huC1SnaspxgehLWLeix4_M7UO58HEV/view","t_829","5 Sivan 5735 Sicha 1.docx","/api/transcript?name=5%20Sivan%205735%20Sicha%201.txt","https://drive.google.com/file/d/1kqvQcTswmw3juVumWS-J6qcDQl8qA1Z-/view",0.95,"50hr-selected"
"a_2779","1620--5735-Sivan 05c Sicha 2.mp3","5735","Sivan",5,"",11.92,"https://audio.kohnai.ai/training/1620--5735-Sivan%2005c%20Sicha%202.mp3","https://drive.google.com/file/d/1addmayd1M4vKZBzrls-80jeLeYCqXKDV/view","t_829","5 Sivan 5735 Sicha 1.docx","/api/transcript?name=5%20Sivan%205735%20Sicha%201.txt","https://drive.google.com/file/d/1kqvQcTswmw3juVumWS-J6qcDQl8qA1Z-/view",0.95,"50hr-selected"
"a_2762","1638--5735-Tamuz 16b Mamar.mp3","5735","Tamuz",16,"",14.48,"https://audio.kohnai.ai/training/1638--5735-Tamuz%2016b%20Mamar.mp3","https://drive.google.com/file/d/14QSVUbZ0X18qtkkp1abC-Zi77vSWgSfm/view","t_875","16 Tammuz 5735 Sicha 5.docx","/api/transcript?name=16%20Tammuz%205735%20Sicha%205.txt","https://drive.google.com/file/d/1IulGTUXwDL0dqesO8qRBXafzKLxX7UNw/view",0.95,"50hr-selected"
"a_2761","1639--5735-Tamuz 16c Sicha 2.mp3","5735","Tamuz",16,"",8.77,"https://audio.kohnai.ai/training/1639--5735-Tamuz%2016c%20Sicha%202.mp3","https://drive.google.com/file/d/1mZZip2FyXNKDWNOk513mThRj7o4NixRW/view","t_875","16 Tammuz 5735 Sicha 5.docx","/api/transcript?name=16%20Tammuz%205735%20Sicha%205.txt","https://drive.google.com/file/d/1IulGTUXwDL0dqesO8qRBXafzKLxX7UNw/view",0.95,"50hr-selected"
"a_2759","1641--5735-Tamuz 16e Sicha 4.mp3","5735","Tamuz",16,"",10.91,"https://audio.kohnai.ai/training/1641--5735-Tamuz%2016e%20Sicha%204.mp3","https://drive.google.com/file/d/1EnfFp5opdS8zMUoJfyF6q_VV5DlX6jp_/view","t_875","16 Tammuz 5735 Sicha 5.docx","/api/transcript?name=16%20Tammuz%205735%20Sicha%205.txt","https://drive.google.com/file/d/1IulGTUXwDL0dqesO8qRBXafzKLxX7UNw/view",0.95,"50hr-selected"
"a_2753","1646--5735-Av 15b Mamar.mp3","5735","Av",15,"",16.22,"https://audio.kohnai.ai/training/1646--5735-Av%2015b%20Mamar.mp3","https://drive.google.com/file/d/1FY_zDBlQIZqCbreLnqvyNEnLeja-IKPC/view","t_900","15 Av 5735.docx","/api/transcript?name=15%20Av%205735.txt","https://drive.google.com/file/d/1jz73gVyWUqn6nhOB0hHotHH5No0JrQXN/view",0.95,"50hr-selected"
"a_2754","1647--5735-Av 15c Sicha 2.mp3","5735","Av",15,"",12.94,"https://audio.kohnai.ai/training/1647--5735-Av%2015c%20Sicha%202.mp3","https://drive.google.com/file/d/1Y9gKM-Ts6hBDyOg7Cqex5wLYyyVrU5wz/view","t_900","15 Av 5735.docx","/api/transcript?name=15%20Av%205735.txt","https://drive.google.com/file/d/1jz73gVyWUqn6nhOB0hHotHH5No0JrQXN/view",0.95,"50hr-selected"
"a_2752","1648--5735-Av 15d Sicha 3.mp3","5735","Av",15,"",7.53,"https://audio.kohnai.ai/training/1648--5735-Av%2015d%20Sicha%203.mp3","https://drive.google.com/file/d/1PRJxg4nrFsg_WHy7I9iA4rwxd4csTwDV/view","t_900","15 Av 5735.docx","/api/transcript?name=15%20Av%205735.txt","https://drive.google.com/file/d/1jz73gVyWUqn6nhOB0hHotHH5No0JrQXN/view",0.95,"50hr-selected"
"a_2743","1657--5735-Av 30 Mamar.mp3","5735","Av",30,"",8.78,"https://audio.kohnai.ai/training/1657--5735-Av%2030%20Mamar.mp3","https://drive.google.com/file/d/1psi-v6kHJjzf52cFft74VgqAl2wxsJ40/view","t_876","30 Av 5735.docx","/api/transcript?name=30%20Av%205735.txt","https://drive.google.com/file/d/10tNWi44Q6gzxy7TsJyB3MnhEj6Ene4kE/view",0.95,"50hr-selected"
"a_2596","1688--5736-Kislev 19d Sicha 4.mp3","5736","Kislev",19,"",9.26,"https://audio.kohnai.ai/training/1688--5736-Kislev%2019d%20Sicha%204.mp3","https://drive.google.com/file/d/1Enn7tJECqqPltwWJDjeV4omeDv9zbwEH/view","t_810","19 Kislev 5736 Sicha 4.DOC","/api/transcript?name=19%20Kislev%205736%20Sicha%204.txt","https://drive.google.com/file/d/1rrbI-lTZEX9UZgK5E1AWkzn4NOlKTMyj/view",0.95,"50hr-selected"
"a_2592","1691--5736-Kislev 19g Mamar.mp3","5736","Kislev",19,"",7.78,"https://audio.kohnai.ai/training/1691--5736-Kislev%2019g%20Mamar.mp3","https://drive.google.com/file/d/1pAycBOdsJf1kvftLPN94haoA0jCXqVWs/view","t_810","19 Kislev 5736 Sicha 4.DOC","/api/transcript?name=19%20Kislev%205736%20Sicha%204.txt","https://drive.google.com/file/d/1rrbI-lTZEX9UZgK5E1AWkzn4NOlKTMyj/view",0.95,"50hr-selected"
"a_2593","1692--5736-Kislev 19h Sicha 7.mp3","5736","Kislev",19,"",7.64,"https://audio.kohnai.ai/training/1692--5736-Kislev%2019h%20Sicha%207.mp3","https://drive.google.com/file/d/1tkInQZCW_zCTQj0nmlVcSV_KDLjqNc2L/view","t_810","19 Kislev 5736 Sicha 4.DOC","/api/transcript?name=19%20Kislev%205736%20Sicha%204.txt","https://drive.google.com/file/d/1rrbI-lTZEX9UZgK5E1AWkzn4NOlKTMyj/view",0.95,"50hr-selected"
"a_2591","1693--5736-Kislev 19i Sicha 8.mp3","5736","Kislev",19,"",8.46,"https://audio.kohnai.ai/training/1693--5736-Kislev%2019i%20Sicha%208.mp3","https://drive.google.com/file/d/1VAUdaXSGUHsav_Gh_yRomlxAN__Nexan/view","t_810","19 Kislev 5736 Sicha 4.DOC","/api/transcript?name=19%20Kislev%205736%20Sicha%204.txt","https://drive.google.com/file/d/1rrbI-lTZEX9UZgK5E1AWkzn4NOlKTMyj/view",0.95,"50hr-selected"
"a_2579","1705--5736-Shvat 10h Mamar.mp3","5736","Shevat",10,"",23.8,"https://audio.kohnai.ai/training/1705--5736-Shvat%2010h%20Mamar.mp3","https://drive.google.com/file/d/1HNxW21PA0XAcOvjhlCq6a4yCg_I5HE1w/view","t_803","10 Shevat 5736 Sicha 3.docx","/api/transcript?name=10%20Shevat%205736%20Sicha%203.txt","https://drive.google.com/file/d/1pJfR6el9YxHkRcKK1M-Y9OURG4ZGATpS/view",0.95,"50hr-selected"
"a_2578","1706--5736-Shvat 10i Sicha 8.mp3","5736","Shevat",10,"",7.67,"https://audio.kohnai.ai/training/1706--5736-Shvat%2010i%20Sicha%208.mp3","https://drive.google.com/file/d/1kOumnuLon0HzBqWpCr6uS9wwQnBmYe4w/view","t_803","10 Shevat 5736 Sicha 3.docx","/api/transcript?name=10%20Shevat%205736%20Sicha%203.txt","https://drive.google.com/file/d/1pJfR6el9YxHkRcKK1M-Y9OURG4ZGATpS/view",0.95,"50hr-selected"
"a_2568","1716--5736-AdarB 07c Mamar.mp3","5736","Adar II",7,"",11.57,"https://audio.kohnai.ai/training/1716--5736-AdarB%2007c%20Mamar.mp3","https://drive.google.com/file/d/1sjYrMFjFO8VyGPEwtL09T63fJgpCkLIc/view","t_851","7 Adar II 5736 Shlichus.docx","/api/transcript?name=7%20Adar%20II%205736%20Shlichus.txt","https://drive.google.com/file/d/1VrgzF8DuNATKLsEeCmwYfPxDEk3yg-Yh/view",0.95,"50hr-selected"
"a_2567","1717--5736-AdarB 07d Sicha 3.mp3","5736","Adar II",7,"",7.48,"https://audio.kohnai.ai/training/1717--5736-AdarB%2007d%20Sicha%203.mp3","https://drive.google.com/file/d/1rhq2MuMKtxOerAg8QgEBHvyREm-GdpYk/view","t_851","7 Adar II 5736 Shlichus.docx","/api/transcript?name=7%20Adar%20II%205736%20Shlichus.txt","https://drive.google.com/file/d/1VrgzF8DuNATKLsEeCmwYfPxDEk3yg-Yh/view",0.95,"50hr-selected"
"a_2566","1719--5736-AdarB 07f Sicha 5.mp3","5736","Adar II",7,"",7.07,"https://audio.kohnai.ai/training/1719--5736-AdarB%2007f%20Sicha%205.mp3","https://drive.google.com/file/d/1tImJP3KzWCi2dZ2SiwsoQyCP3xaMZNdP/view","t_851","7 Adar II 5736 Shlichus.docx","/api/transcript?name=7%20Adar%20II%205736%20Shlichus.txt","https://drive.google.com/file/d/1VrgzF8DuNATKLsEeCmwYfPxDEk3yg-Yh/view",0.95,"50hr-selected"
"a_2548","1737--5736-Nissan 11f Mamar.mp3","5736","Nissan",11,"",25.79,"https://audio.kohnai.ai/training/1737--5736-Nissan%2011f%20Mamar.mp3","https://drive.google.com/file/d/1wKykqNm4Cu3f7Gk3D5VkHZxNPgz4Bz1i/view","t_914","11 Nissan 5736.doc","/api/transcript?name=11%20Nissan%205736.txt","https://drive.google.com/file/d/1OxeR-pALQbzNS_Z58XVD_BcAWjNhTXAW/view",0.95,"50hr-selected"
"a_2545","1738--5736-Nissan 11g Sicha 6.mp3","5736","Nissan",11,"",12.45,"https://audio.kohnai.ai/training/1738--5736-Nissan%2011g%20Sicha%206.mp3","https://drive.google.com/file/d/1mWtwGNHxgAG979M6stLqZ5vcUpUaM-L9/view","t_914","11 Nissan 5736.doc","/api/transcript?name=11%20Nissan%205736.txt","https://drive.google.com/file/d/1OxeR-pALQbzNS_Z58XVD_BcAWjNhTXAW/view",0.95,"50hr-selected"
"a_2522","1762--5736-Tamuz 13e Mamar.mp3","5736","Tamuz",13,"",19.08,"https://audio.kohnai.ai/training/1762--5736-Tamuz%2013e%20Mamar.mp3","https://drive.google.com/file/d/16U1eS2lZpbgmtfsKMR25_8T_2Mvrd0v-/view","t_806","13 Tammuz 5736 Sicha 3.docx","/api/transcript?name=13%20Tammuz%205736%20Sicha%203.txt","https://drive.google.com/file/d/16vJ118_WvmTEHuhymIwSqPkliAxFs77D/view",0.95,"50hr-selected"
"a_2518","1766--5736-Tamuz 13i Sicha 8.mp3","5736","Tamuz",13,"",19,"https://audio.kohnai.ai/training/1766--5736-Tamuz%2013i%20Sicha%208.mp3","https://drive.google.com/file/d/1JrBZpCdJD0e0fEzY1mzmInnGkI6OP-FL/view","t_806","13 Tammuz 5736 Sicha 3.docx","/api/transcript?name=13%20Tammuz%205736%20Sicha%203.txt","https://drive.google.com/file/d/16vJ118_WvmTEHuhymIwSqPkliAxFs77D/view",0.95,"50hr-selected"
"a_2495","1789--5736-Av 20f Sicha 6.mp3","5736","Av",20,"",10.91,"https://audio.kohnai.ai/training/1789--5736-Av%2020f%20Sicha%206.mp3","https://drive.google.com/file/d/1ThIZNYtWKETG0j6gCMUdL7goy38vJ_Xg/view","t_802","20 Av 5736 Sicha 2.docx","/api/transcript?name=20%20Av%205736%20Sicha%202.txt","https://drive.google.com/file/d/1VVFpdc-rsLckVH3kSRrMefKz6_yA5eJB/view",0.95,"50hr-selected"
"a_2491","1793--5736-Av 20j Sicha 10.mp3","5736","Av",20,"",10.64,"https://audio.kohnai.ai/training/1793--5736-Av%2020j%20Sicha%2010.mp3","https://drive.google.com/file/d/1A-XOCWEFCHKlSuT0lYYKl-E7lOfBrxyK/view","t_802","20 Av 5736 Sicha 2.docx","/api/transcript?name=20%20Av%205736%20Sicha%202.txt","https://drive.google.com/file/d/1VVFpdc-rsLckVH3kSRrMefKz6_yA5eJB/view",0.95,"50hr-selected"
"a_2216","1833--5737-Cheshvan 04c Sicha 2.mp3","5737","Cheshvan",4,"",9.68,"https://audio.kohnai.ai/training/1833--5737-Cheshvan%2004c%20Sicha%202.mp3","https://drive.google.com/file/d/1D-7xR7CHiFyRgPRI3uV0gvsyo5_ebY2_/view","t_896","4 Cheshvan 5737 Sicha 1.doc","/api/transcript?name=4%20Cheshvan%205737%20Sicha%201.txt","https://drive.google.com/file/d/18UnjLXM8ST3ZNMt6hsLC_hILY3LF5bCe/view",0.95,"50hr-selected"
"a_2215","1834--5737-Cheshvan 04d Sicha 3.mp3","5737","Cheshvan",4,"",21.13,"https://audio.kohnai.ai/training/1834--5737-Cheshvan%2004d%20Sicha%203.mp3","https://drive.google.com/file/d/10vabH2fJgUtMu9b5oekzrReFECvhNwAr/view","t_896","4 Cheshvan 5737 Sicha 1.doc","/api/transcript?name=4%20Cheshvan%205737%20Sicha%201.txt","https://drive.google.com/file/d/18UnjLXM8ST3ZNMt6hsLC_hILY3LF5bCe/view",0.95,"50hr-selected"
"a_2204","1845--5737-Kislev 20g Mamar.mp3","5737","Kislev",20,"",17.92,"https://audio.kohnai.ai/training/1845--5737-Kislev%2020g%20Mamar.mp3","https://drive.google.com/file/d/1FLiq94z6pdf1UZ5XxBlak_GwPcvAeA-U/view","t_863","20 Kislev 5737 - Sicha 2.docx","/api/transcript?name=20%20Kislev%205737%20-%20Sicha%202.txt","https://drive.google.com/file/d/1mHg7Jw8ZfD8GLBv0gVJnLKNq0142tAlD/view",0.95,"50hr-selected"
"a_2202","1847--5737-Kislev 20i Sicha 8.mp3","5737","Kislev",20,"",19.34,"https://audio.kohnai.ai/training/1847--5737-Kislev%2020i%20Sicha%208.mp3","https://drive.google.com/file/d/1FRXSv8WhkdPIJQW2yg-QpRXR-vz1R6U2/view","t_863","20 Kislev 5737 - Sicha 2.docx","/api/transcript?name=20%20Kislev%205737%20-%20Sicha%202.txt","https://drive.google.com/file/d/1mHg7Jw8ZfD8GLBv0gVJnLKNq0142tAlD/view",0.95,"50hr-selected"
"a_2174","1875--5737-Nissan 11d Nigunim.mp3","5737","Nissan",11,"",26.35,"https://audio.kohnai.ai/training/1875--5737-Nissan%2011d%20Nigunim.mp3","https://drive.google.com/file/d/12KbxXxWE6MbvFA7vbGV2TI9k7txv1NQw/view","t_801","11 Nissan 5737.DOC","/api/transcript?name=11%20Nissan%205737.txt","https://drive.google.com/file/d/1wwwMqv7SRuhmKKayC6Ih1RUZFa9fzaTH/view",0.95,"50hr-selected"
"a_2171","1878--5737-Nissan 11g Mamar.mp3","5737","Nissan",11,"",15.51,"https://audio.kohnai.ai/training/1878--5737-Nissan%2011g%20Mamar.mp3","https://drive.google.com/file/d/1FY7XRsyIIxG7L8JUovAvieYllZRMQ880/view","t_801","11 Nissan 5737.DOC","/api/transcript?name=11%20Nissan%205737.txt","https://drive.google.com/file/d/1wwwMqv7SRuhmKKayC6Ih1RUZFa9fzaTH/view",0.95,"50hr-selected"
"a_2147","1902--5737-Tamuz 12f Sicha 6.mp3","5737","Tamuz",12,"",16.15,"https://audio.kohnai.ai/training/1902--5737-Tamuz%2012f%20Sicha%206.mp3","https://drive.google.com/file/d/1qy0GPpTy2bjiy_aTrrBmJOkJPZw_ghfh/view","t_834","12 Tammuz 5737 Sicha 6.docx","/api/transcript?name=12%20Tammuz%205737%20Sicha%206.txt","https://drive.google.com/file/d/1zGa35qRIOxsemECJJ2PvaFRlRgf6jQ1D/view",0.95,"50hr-selected"
"a_2146","1903--5737-Tamuz 12g Sicha 7.mp3","5737","Tamuz",12,"",6.94,"https://audio.kohnai.ai/training/1903--5737-Tamuz%2012g%20Sicha%207.mp3","https://drive.google.com/file/d/1Wg1oKkf-pUrMD4nuWJtScN3_RaZMGT_6/view","t_830","12 Tammuz 5737 Sicha 7.docx","/api/transcript?name=12%20Tammuz%205737%20Sicha%207.txt","https://drive.google.com/file/d/1F5eB4x3NMZE2wTIxKBotOoxJMAgwjIBI/view",0.95,"50hr-selected"
"a_2144","1904--5737-Tamuz 12h Mamar.mp3","5737","Tamuz",12,"",17.37,"https://audio.kohnai.ai/training/1904--5737-Tamuz%2012h%20Mamar.mp3","https://drive.google.com/file/d/1eMHegwYv2LH55MQcg1NsE0P3fXF8zCHv/view","t_831","12 Tammuz 5737 Maamar.docx","/api/transcript?name=12%20Tammuz%205737%20Maamar.txt","https://drive.google.com/file/d/1gNykfebeKSnNwiyHE73Wlhc1OHR6XIqf/view",0.95,"50hr-selected"
"a_2131","1919--5737-Elul 18 Mamar.mp3","5737","Elul",18,"",23.76,"https://audio.kohnai.ai/training/1919--5737-Elul%2018%20Mamar.mp3","https://drive.google.com/file/d/1iEVnFqm1NfPnec9shzOdKAF_H6PM9kGv/view","t_897","18 Elul 5737 Sichos 3, 4.doc","/api/transcript?name=18%20Elul%205737%20Sichos%203%2C%204.txt","https://drive.google.com/file/d/1ncpWmOe4jRHYhglIQCRPrkiz3ew2j7oW/view",0.95,"50hr-selected"
"a_2126","1923--5737-Elul 18d Sicha 4.mp3","5737","Elul",18,"",10.02,"https://audio.kohnai.ai/training/1923--5737-Elul%2018d%20Sicha%204.mp3","https://drive.google.com/file/d/1CKMPJGQm11lv3wHwe9mgORVV2rUTt8y6/view","t_897","18 Elul 5737 Sichos 3, 4.doc","/api/transcript?name=18%20Elul%205737%20Sichos%203%2C%204.txt","https://drive.google.com/file/d/1ncpWmOe4jRHYhglIQCRPrkiz3ew2j7oW/view",0.95,"50hr-selected"
"a_2125","1924--5737-Elul 18e Sicha 5.mp3","5737","Elul",18,"",9.24,"https://audio.kohnai.ai/training/1924--5737-Elul%2018e%20Sicha%205.mp3","https://drive.google.com/file/d/1XxBatgVonPea4bgsHk3XO5ajxaQwEijQ/view","t_897","18 Elul 5737 Sichos 3, 4.doc","/api/transcript?name=18%20Elul%205737%20Sichos%203%2C%204.txt","https://drive.google.com/file/d/1ncpWmOe4jRHYhglIQCRPrkiz3ew2j7oW/view",0.95,"50hr-selected"
"a_1963","1955--5738-Kislev 09b Mamar kein sicha.mp3","5738","Kislev",9,"",30.89,"https://audio.kohnai.ai/training/1955--5738-Kislev%2009b%20Mamar%20kein%20sicha.mp3","https://drive.google.com/file/d/1d-rUOxxmZ5yQAZ5jhGfZUuHJQX94Scc4/view","t_804","9 Kislev 5738 Sicha 2.docx","/api/transcript?name=9%20Kislev%205738%20Sicha%202.txt","https://drive.google.com/file/d/1sUZK8Fc14ML2dzVzYYyRnsSbkxceIx-c/view",0.95,"50hr-selected"
"a_1926","1990--5738-Tevet 10 Sicha.mp3","5738","Teves",10,"",11.85,"https://audio.kohnai.ai/training/1990--5738-Tevet%2010%20Sicha.mp3","https://drive.google.com/file/d/1YeFS_IpUOYwPHPkmcIiPS1kSgERJY4nD/view","t_845","10 Tevet 5738.docx","/api/transcript?name=10%20Tevet%205738.txt","https://drive.google.com/file/d/13G6fIQefBJhfyTl1U469u2Obmj4J1Im2/view",0.95,"50hr-selected"
"a_1913","2004--5738-Shvat 10d Mamar.mp3","5738","Shevat",10,"",17.61,"https://audio.kohnai.ai/training/2004--5738-Shvat%2010d%20Mamar.mp3","https://drive.google.com/file/d/1-jGX4uVlWb_ykQ_5eDMKIYKnuykhv3-M/view","t_827","10 Shevat 5738.docx","/api/transcript?name=10%20Shevat%205738.txt","https://drive.google.com/file/d/1X_4z3GaQkE86M6UgmhqXgfWQuhFm2ZwA/view",0.95,"50hr-selected"
"a_1911","2005--5738-Shvat 10e Sicha 4.mp3","5738","Shevat",10,"",16.25,"https://audio.kohnai.ai/training/2005--5738-Shvat%2010e%20Sicha%204.mp3","https://drive.google.com/file/d/10meMjSQSe5ucuRJj_Xai0zl41Fkw1k4u/view","t_827","10 Shevat 5738.docx","/api/transcript?name=10%20Shevat%205738.txt","https://drive.google.com/file/d/1X_4z3GaQkE86M6UgmhqXgfWQuhFm2ZwA/view",0.95,"50hr-selected"
"a_1886","2031--5738-AdarB 14 Mamar.mp3","5738","Adar II",14,"",29.23,"https://audio.kohnai.ai/training/2031--5738-AdarB%2014%20Mamar.mp3","https://drive.google.com/file/d/1zloPaEQ6fyvylK4vkUzFXvG1zLga7394/view","t_805","14 Adar II 5738 Sicha 2.docx","/api/transcript?name=14%20Adar%20II%205738%20Sicha%202.txt","https://drive.google.com/file/d/1FFKek8BDMNStkBx9zcVcr-74dwMMed53/view",0.95,"50hr-selected"
"a_1882","2035--5738-AdarB 14e Sicha 4.mp3","5738","Adar II",14,"",20.04,"https://audio.kohnai.ai/training/2035--5738-AdarB%2014e%20Sicha%204.mp3","https://drive.google.com/file/d/1YeJvnM7cJE8dj_n0Lhy062_kjnY4zHrY/view","t_805","14 Adar II 5738 Sicha 2.docx","/api/transcript?name=14%20Adar%20II%205738%20Sicha%202.txt","https://drive.google.com/file/d/1FFKek8BDMNStkBx9zcVcr-74dwMMed53/view",0.95,"50hr-selected"
"a_1843","2073--5738-Iyar 18e Sicha 4.mp3","5738","Iyar",18,"",42.64,"https://audio.kohnai.ai/training/2073--5738-Iyar%2018e%20Sicha%204.mp3","https://drive.google.com/file/d/1YiLRC07R537RX-IA4oqPvy1E7o8-FK3p/view","t_888","18 Iyar 5738.docx","/api/transcript?name=18%20Iyar%205738.txt","https://drive.google.com/file/d/1yv4IY2WQbZ2aEQRbuyupW26J_clWddGw/view",0.95,"50hr-selected"
"a_1571","2216--5739-Kislev 14d Mamar.mp3","5739","Kislev",14,"",12.01,"https://audio.kohnai.ai/training/2216--5739-Kislev%2014d%20Mamar.mp3","https://drive.google.com/file/d/1fzXhh1Gz04mr3vAk9zp5svRXL63GYf3L/view","t_836","14 Kislev 5739.docx","/api/transcript?name=14%20Kislev%205739.txt","https://drive.google.com/file/d/17rFdCD_ggM4cwTJFSoLPqGZzT54Nf8lN/view",0.95,"50hr-selected"
"a_1568","2218--5739-Kislev 14f Sicha 5 and Sheva brochos.mp3","5739","Kislev",14,"",20.27,"https://audio.kohnai.ai/training/2218--5739-Kislev%2014f%20Sicha%205%20and%20Sheva%20brochos.mp3","https://drive.google.com/file/d/1tuS1WBQMZpHpH97c2GzurazyR1v8bUjY/view","t_836","14 Kislev 5739.docx","/api/transcript?name=14%20Kislev%205739.txt","https://drive.google.com/file/d/17rFdCD_ggM4cwTJFSoLPqGZzT54Nf8lN/view",0.95,"50hr-selected"
"a_1567","2219--5739-Kislev 14g Sicha 6.mp3","5739","Kislev",14,"",9.95,"https://audio.kohnai.ai/training/2219--5739-Kislev%2014g%20Sicha%206.mp3","https://drive.google.com/file/d/1JuB468O_WlyHdnaf-V_tpIIsBGZ16LD7/view","t_836","14 Kislev 5739.docx","/api/transcript?name=14%20Kislev%205739.txt","https://drive.google.com/file/d/17rFdCD_ggM4cwTJFSoLPqGZzT54Nf8lN/view",0.95,"50hr-selected"
"a_1566","2220--5739-Kislev 14h Sicha 7.mp3","5739","Kislev",14,"",7.56,"https://audio.kohnai.ai/training/2220--5739-Kislev%2014h%20Sicha%207.mp3","https://drive.google.com/file/d/1P4oysBos_2jOtHBHBxU4yE2VnDcyUTiI/view","t_836","14 Kislev 5739.docx","/api/transcript?name=14%20Kislev%205739.txt","https://drive.google.com/file/d/17rFdCD_ggM4cwTJFSoLPqGZzT54Nf8lN/view",0.95,"50hr-selected"
"a_1506","2279--5739-Shvat 14c Mamar.mp3","5739","Shevat",14,"",13.6,"https://audio.kohnai.ai/training/2279--5739-Shvat%2014c%20Mamar.mp3","https://drive.google.com/file/d/164rg-klFICFzGpExPoweOpNv396fWxgL/view","t_821","14 Shevat 5739 - End of Sicha 1.docx","/api/transcript?name=14%20Shevat%205739%20-%20End%20of%20Sicha%201.txt","https://drive.google.com/file/d/1ZyQZhi5F2Ag_i3c_OANxtSnqPMy2oEfM/view",0.95,"50hr-selected"
